trade_date,ts_code,alpha_score,rank
20210204,003036.SZ,2.4712494505268108,3
20210204,600392.SH,2.2542662609432713,4
20210204,002360.SZ,2.09275052100808,5
20210204,000812.SZ,2.076742551302029,6
20210204,000488.SZ,2.0725144527600015,7
20210204,002256.SZ,2.0090606532292683,8
20210204,002331.SZ,2.007993620163231,9
20210204,600873.SH,1.9841968550370659,10
20210205,003032.SZ,2.6803507372616098,1
20210205,003036.SZ,2.504910848622585,2
20210205,000812.SZ,2.1660474740308473,3
20210205,002612.SZ,2.1039950364951183,4
20210205,600908.SH,2.095078703080204,5
20210205,601658.SH,2.088256000950706,6
20210205,002256.SZ,2.065139269576171,7
20210205,002714.SZ,2.0483950496481995,8
20210205,002360.SZ,2.0415599380148133,9
20210205,300122.SZ,1.9817200532495092,10
20210208,003036.SZ,2.518925596638659,1
20210208,002714.SZ,2.159219972831426,2
20210208,003022.SZ,2.0126137932400674,3
20210208,000488.SZ,2.011048394173449,4
20210208,000807.SZ,1.9955698669940816,5
20210208,601658.SH,1.9633150694207255,6
20210208,000338.SZ,1.9407128461470318,7
20210208,300274.SZ,1.9371162847884662,8
20210208,600392.SH,1.913467954679048,9
20210208,002256.SZ,1.9083498682710867,10
20210209,003036.SZ,2.50993789714483,1
20210209,300323.SZ,2.141677647408595,2
20210209,000157.SZ,2.1375703287577585,3
20210209,000528.SZ,2.1092590565037845,4
20210209,000933.SZ,2.0951541852801663,5
20210209,600908.SH,2.0697802649463695,6
20210209,000425.SZ,2.034371399423397,7
20210209,600346.SH,2.0121442382179056,8
20210209,000807.SZ,2.0067819908151474,9
20210209,002493.SZ,1.9981441531460098,10
20210210,003035.SZ,2.6083525213439644,1
20210210,600997.SH,2.189162851674552,2
20210210,600549.SH,2.163268283064968,3
20210210,002714.SZ,2.136568752072814,4
20210210,000933.SZ,2.1116806201549716,5
20210210,002493.SZ,2.04820677007685,6
20210210,300323.SZ,2.046641204863421,7
20210210,300142.SZ,2.019340236014632,8
20210210,600392.SH,2.0007232689180654,9
20210210,000488.SZ,1.9934045126173758,10
20210218,003037.SZ,2.254521414725549,1
20210218,600549.SH,2.250416762007304,2
20210218,003035.SZ,2.127308432583041,3
20210218,000933.SZ,2.1004108702606854,4
20210218,000703.SZ,2.049332314055816,5
20210218,600997.SH,2.0407892314075355,6
20210218,000488.SZ,2.037792148988269,7
20210218,600352.SH,1.9778856916897745,8
20210218,002145.SZ,1.9737252377488956,9
20210218,601717.SH,1.92463878938062,10
20210219,601168.SH,2.340162322009882,1
20210219,003037.SZ,2.3242515477545584,2
20210219,601225.SH,2.299815916602874,3
20210219,002532.SZ,2.2600406041125645,4
20210219,601899.SH,2.2094399086097054,5
20210219,600362.SH,2.1921776569782074,6
20210219,600997.SH,2.1626296050496623,7
20210219,000488.SZ,2.1368208043982633,8
20210219,600392.SH,2.0838469789460006,9
20210219,002092.SZ,2.043398198954616,10
20210222,003037.SZ,2.3607207783987727,1
20210222,601168.SH,2.3236406830748693,2
20210222,601899.SH,2.2655730701325316,3
20210222,000683.SZ,2.262672676996819,4
20210222,601225.SH,2.184715776032221,5
20210222,002378.SZ,2.0970612782587628,6
20210222,000933.SZ,2.0874066302044754,7
20210222,600497.SH,2.051168325987402,8
20210222,000009.SZ,2.0507536734110863,9
20210222,002274.SZ,2.0270278698209707,10
20210223,002532.SZ,2.344444012786903,1
20210223,000683.SZ,2.344444012786903,2
20210223,600362.SH,2.2774039571651716,3
20210223,002274.SZ,2.1916753234770936,4
20210223,000960.SZ,2.1215189690125076,5
20210223,601899.SH,2.1199535706080757,6
20210223,601168.SH,2.1137448923585196,7
20210223,000488.SZ,2.1136246553384086,8
20210223,000963.SZ,2.0893249597999852,9
20210223,000009.SZ,2.0883359830489097,10
20210224,002532.SZ,2.383097545659006,1
20210224,600295.SH,2.376387913641231,2
20210224,000683.SZ,2.3408760106000885,3
20210224,003038.SZ,2.3345834108900405,4
20210224,002274.SZ,2.227917690570482,5
20210224,600362.SH,2.2227474939841874,6
20210224,002378.SZ,2.199962227090748,7
20210224,000960.SZ,2.1556044323808092,8
20210224,002109.SZ,2.1228704502742786,9
20210224,000830.SZ,2.1088373093100814,10
20210225,600295.SH,2.376071892910441,1
20210225,002532.SZ,2.3265922545133764,2
20210225,003038.SZ,2.2939462080147512,3
20210225,002274.SZ,2.24416180223923,4
20210225,000830.SZ,2.217052138313062,5
20210225,000960.SZ,2.1886966162646835,6
20210225,002109.SZ,2.1737017870868534,7
20210225,600362.SH,2.1466022805999665,8
20210225,000683.SZ,2.0811702733994477,9
20210225,601898.SH,2.0319261789175127,10
20210226,003038.SZ,2.402177452355242,1
20210226,600295.SH,2.3195936832826867,2
20210226,002274.SZ,2.2738820805365174,3
20210226,601898.SH,2.271108180594866,4
20210226,002109.SZ,2.1917701293647474,5
20210226,002184.SZ,2.146574316696994,6
20210226,002998.SZ,2.1317326673166774,7
20210226,600010.SH,2.060805044249803,8
20210226,300189.SZ,2.025274415348405,9
20210226,002139.SZ,1.9978201904761888,10
20210301,002274.SZ,2.229058505349449,1
20210301,002998.SZ,2.1170795209878377,2
20210301,002184.SZ,2.0677483431513357,3
20210301,600010.SH,2.064445620063924,4
20210301,601898.SH,2.024888801058268,5
20210301,000718.SZ,2.0244424070560982,6
20210301,002109.SZ,2.014643995939259,7
20210301,000822.SZ,2.0050989356540954,8
20210301,002139.SZ,1.9623325510716636,9
20210301,002006.SZ,1.9453393385139306,10
20210302,600295.SH,2.3679407767125853,1
20210302,000928.SZ,2.328090130396467,2
20210302,002184.SZ,2.237649964272355,3
20210302,601898.SH,2.219921586612101,4
20210302,002378.SZ,2.2163972825478226,5
20210302,003035.SZ,2.1929452841259898,6
20210302,600010.SH,2.118491325879512,7
20210302,002109.SZ,2.1167183411966155,8
20210302,601038.SH,1.96083036384034,9
20210302,000718.SZ,1.9207530632938419,10
20210303,003037.SZ,2.358324867592737,1
20210303,000928.SZ,2.2991999324196106,2
20210303,003035.SZ,2.2277110137711187,3
20210303,600010.SH,2.1310723568165644,4
20210303,600019.SH,2.12870631112703,5
20210303,002378.SZ,2.0897846881488897,6
20210303,601038.SH,2.087209524488082,7
20210303,000822.SZ,2.0725137431870473,8
20210303,000932.SZ,2.069262098167178,9
20210303,002645.SZ,2.0074249381032674,10
20210304,600295.SH,2.391276380190438,1
20210304,000928.SZ,2.3849546169176015,2
20210304,002378.SZ,2.3218409266383864,3
20210304,601038.SH,2.281216812154953,4
20210304,000932.SZ,2.232711422609882,5
20210304,600010.SH,2.1918147566509214,6
20210304,300234.SZ,2.164036289997721,7
20210304,002645.SZ,2.145848447852655,8
20210304,003037.SZ,2.1433477550588265,9
20210304,600507.SH,2.134938599412648,10
20210305,600295.SH,2.4015309282808697,1
20210305,601038.SH,2.356709666533075,2
20210305,000928.SZ,2.2949841891392255,3
20210305,002378.SZ,2.280533127691692,4
20210305,600010.SH,2.168845385226931,5
20210305,300234.SZ,2.1266798475617015,6
20210305,000980.SZ,2.036219872764763,7
20210305,002658.SZ,1.9858437082426617,8
20210305,300022.SZ,1.9492943245222587,9
20210305,600039.SH,1.930240346553355,10
20210308,601038.SH,2.3768100912663153,1
20210308,002378.SZ,2.317795758683496,2
20210308,300234.SZ,2.2137792159108995,3
20210308,000928.SZ,2.1813054317492626,4
20210308,600010.SH,2.1658032363974806,5
20210308,600295.SH,2.1538892288080786,6
20210308,000027.SZ,2.0796214613874158,7
20210308,002658.SZ,2.0155357930429854,8
20210308,002109.SZ,1.9897427730805084,9
20210308,000980.SZ,1.931575222954867,10
20210309,002109.SZ,2.357338184607881,1
20210309,000932.SZ,2.239478426520768,2
20210309,000825.SZ,2.2218784334358426,3
20210309,600039.SH,2.1995403588015483,4
20210309,600744.SH,2.161304334910864,5
20210309,300234.SZ,2.1194290651382173,6
20210309,600507.SH,2.1145305540971266,7
20210309,000027.SZ,2.0940981825165363,8
20210309,600782.SH,2.091930381671583,9
20210309,002378.SZ,2.0270825062538997,10
20210310,000932.SZ,2.3614909027255684,1
20210310,000027.SZ,2.3240155822681783,2
20210310,600997.SH,2.2259248440057995,3
20210310,600744.SH,2.184118782032759,4
20210310,600039.SH,2.1497432679906785,5
20210310,000825.SZ,2.13468369045967,6
20210310,300234.SZ,2.116242172504819,7
20210310,300146.SZ,2.0079372130345896,8
20210310,600782.SH,1.960699629733494,9
20210310,002206.SZ,1.9530003635883013,10
20210311,000932.SZ,2.3998156993272324,1
20210311,000027.SZ,2.2610627047300573,2
20210311,000825.SZ,2.2352748634207464,3
20210311,300234.SZ,2.2013771333208085,4
20210311,600997.SH,2.0866990214741934,5
20210311,600744.SH,2.0508032208728952,6
20210311,600782.SH,2.048222017031164,7
20210311,002206.SZ,2.0183306884864813,8
20210311,300102.SZ,2.004117397205201,9
20210311,002109.SZ,1.9622703295743158,10
20210312,000932.SZ,2.4278792123513333,1
20210312,300234.SZ,2.376582892028926,2
20210312,000933.SZ,2.320407097856227,3
20210312,000807.SZ,2.2985022889379523,4
20210312,000027.SZ,2.2961395616307096,5
20210312,600782.SH,2.2646116552591726,6
20210312,002109.SZ,2.2461336854275493,7
20210312,000825.SZ,2.210735821052721,8
20210312,601898.SH,2.1333261308342752,9
20210312,000966.SZ,2.1005545492548046,10
20210315,003039.SZ,2.6514113144617513,1
20210315,000932.SZ,2.321999967107686,2
20210315,300234.SZ,2.289394098376586,3
20210315,300355.SZ,2.281742222840389,4
20210315,600744.SH,2.270873490711418,5
20210315,000933.SZ,2.2467971313616997,6
20210315,000825.SZ,2.2445932968581412,7
20210315,000966.SZ,2.2166188146545465,8
20210315,000612.SZ,2.2108429602009325,9
20210315,600782.SH,2.1933521961467184,10
20210316,300234.SZ,2.406204022182391,1
20210316,002109.SZ,2.38270985684656,2
20210316,003039.SZ,2.3381356702608573,3
20210316,000027.SZ,2.3050852960883645,4
20210316,000612.SZ,2.264562537631116,5
20210316,600744.SH,2.2520358956768827,6
20210316,000966.SZ,2.2500695680479312,7
20210316,300355.SZ,2.247553018472711,8
20210316,300137.SZ,2.167223029862542,9
20210316,002658.SZ,2.085291598464271,10
20210317,002366.SZ,2.441261603123735,1
20210317,003039.SZ,2.3709604807846243,2
20210317,300234.SZ,2.2807438737303247,3
20210317,600744.SH,2.239765784384455,4
20210317,003035.SZ,2.216516972871318,5
20210317,300355.SZ,2.205265684014988,6
20210317,000612.SZ,2.2044149063090535,7
20210317,600507.SH,2.176184675140442,8
20210317,000966.SZ,2.159466157136858,9
20210317,601038.SH,2.123878168615939,10
20210318,003039.SZ,2.3867475905428073,1
20210318,600039.SH,2.36748296487826,2
20210318,002366.SZ,2.330827795204172,3
20210318,600507.SH,2.2949828899799,4
20210318,003035.SZ,2.2773505369668974,5
20210318,600744.SH,2.2544269876984324,6
20210318,000966.SZ,2.1995950960652357,7
20210318,000963.SZ,2.1951303888405778,8
20210318,600516.SH,2.1560750239836692,9
20210318,000612.SZ,2.112669411815548,10
20210319,600039.SH,2.4471474295430196,1
20210319,003039.SZ,2.400996130720322,2
20210319,002366.SZ,2.3990778026344755,3
20210319,000966.SZ,2.382833524525123,4
20210319,600507.SH,2.317657208083736,5
20210319,600744.SH,2.268674657576667,6
20210319,000822.SZ,2.234580770226252,7
20210319,000825.SZ,2.1813687048838735,8
20210319,000612.SZ,2.1749644118566813,9
20210319,600773.SH,2.1208348950529716,10
20210322,600039.SH,2.4364803551903513,1
20210322,002366.SZ,2.348775601776327,2
20210322,003039.SZ,2.3402543247023395,3
20210322,600744.SH,2.273846807230181,4
20210322,002578.SZ,2.156547907822588,5
20210322,000993.SZ,2.138292048254417,6
20210322,601369.SH,2.1074809293126964,7
20210322,300234.SZ,2.1069890632674517,8
20210322,600773.SH,2.1034567531185493,9
20210322,600507.SH,2.058556529522952,10
20210323,003039.SZ,2.3506205479739726,1
20210323,600039.SH,2.293328781664102,2
20210323,002015.SZ,2.264764294028145,3
20210323,000027.SZ,2.2557885786814564,4
20210323,600744.SH,2.2444260387014165,5
20210323,003035.SZ,2.2319078300202495,6
20210323,002996.SZ,2.1612900505688803,7
20210323,601369.SH,2.149476202435917,8
20210323,601126.SH,2.1432279678583575,9
20210323,002554.SZ,2.1369876015135825,10
20210324,003039.SZ,2.4436916827745008,1
20210324,002554.SZ,2.3705113582617128,2
20210324,000966.SZ,2.365068037362748,3
20210324,000928.SZ,2.3553060489945135,4
20210324,600744.SH,2.268845522952095,5
20210324,002015.SZ,2.2623214047658573,6
20210324,601016.SH,2.225908532880028,7
20210324,003035.SZ,2.2205425480554486,8
20210324,000027.SZ,2.20340902133904,9
20210324,002658.SZ,2.1671989543589687,10
20210325,000966.SZ,2.434473388804881,1
20210325,002658.SZ,2.34908938864559,2
20210325,002554.SZ,2.3459367133849462,3
20210325,000027.SZ,2.2990866844711024,4
20210325,601898.SH,2.2556632041605704,5
20210325,003035.SZ,2.246038898848925,6
20210325,600963.SH,2.2320466846847298,7
20210325,000883.SZ,2.2006234116230914,8
20210325,002235.SZ,2.184823889128562,9
20210325,601016.SH,2.1164561098693726,10
20210326,000966.SZ,2.4370435496791067,1
20210326,300105.SZ,2.2731696947002082,2
20210326,002554.SZ,2.2562777868261343,3
20210326,000883.SZ,2.2324878167608615,4
20210326,600963.SH,2.1602792897471943,5
20210326,000027.SZ,2.157989508787153,6
20210326,601898.SH,2.0925474128366117,7
20210326,002177.SZ,2.090730974755472,8
20210326,002235.SZ,2.0812614715501345,9
20210326,002315.SZ,2.038958715131458,10
20210329,000966.SZ,2.4070197184198996,1
20210329,601898.SH,2.362597401098938,2
20210329,002554.SZ,2.3129562551089577,3
20210329,003040.SZ,2.301354930919883,4
20210329,000027.SZ,2.29651317049902,5
20210329,600499.SH,2.2278962124477832,6
20210329,000883.SZ,2.2124984768118177,7
20210329,600963.SH,2.164876272104042,8
20210329,003035.SZ,2.134687317109202,9
20210329,002658.SZ,2.1322676340952715,10
20210330,000966.SZ,2.4211320522258672,1
20210330,002269.SZ,2.4068488444197875,2
20210330,000027.SZ,2.399418141970245,3
20210330,002658.SZ,2.378616160634841,4
20210330,003040.SZ,2.376997664136927,5
20210330,000883.SZ,2.2837239279569177,6
20210330,002554.SZ,2.2570398270271728,7
20210330,601088.SH,2.237170479711048,8
20210330,002060.SZ,2.2366437989464596,9
20210330,600578.SH,2.1989149340150487,10
20210331,002658.SZ,2.4329086751268925,1
20210331,002269.SZ,2.4329086751268925,2
20210331,003040.SZ,2.4115923219972926,3
20210331,600578.SH,2.3471797620394703,4
20210331,600509.SH,2.2601427220557317,5
20210331,002177.SZ,2.2270772282125613,6
20210331,002893.SZ,2.2037531505207153,7
20210331,002941.SZ,2.127908369071339,8
20210331,002060.SZ,2.125791156476685,9
20210331,600339.SH,2.103450539036397,10
20210401,003040.SZ,2.4275126843320516,1
20210401,002658.SZ,2.356380055200202,2
20210401,002269.SZ,2.3478847887541123,3
20210401,600282.SH,2.342005697940355,4
20210401,000883.SZ,2.330503932068545,5
20210401,600509.SH,2.3077658657813394,6
20210401,600578.SH,2.2758931371182016,7
20210401,002900.SZ,2.2166000813002973,8
20210401,002162.SZ,2.1955873564970507,9
20210401,601919.SH,2.1402969521629402,10
20210402,002269.SZ,2.4179137616105484,1
20210402,003040.SZ,2.3897569752834937,2
20210402,600509.SH,2.354418976572327,3
20210402,000883.SZ,2.3290597214023725,4
20210402,002900.SZ,2.2565027746968247,5
20210402,002177.SZ,2.224370209406585,6
20210402,002162.SZ,2.1374541584940703,7
20210402,002658.SZ,2.123440092335696,8
20210402,600578.SH,2.10403654500601,9
20210402,002612.SZ,2.0788679194751047,10
20210406,002269.SZ,2.390352267726513,1
20210406,002162.SZ,2.3054439682535866,2
20210406,300957.SZ,2.2858871593820513,3
20210406,003040.SZ,2.2858871593820513,4
20210406,000883.SZ,2.2746536014278016,5
20210406,000928.SZ,2.2022189141651594,6
20210406,002900.SZ,2.1954905583216857,7
20210406,002177.SZ,2.094602066576006,8
20210406,600509.SH,2.0457258195263313,9
20210406,000065.SZ,1.9950009473584467,10
20210407,003040.SZ,2.408935832699952,1
20210407,600509.SH,2.3642014474340756,2
20210407,002162.SZ,2.306395552542081,3
20210407,002549.SZ,2.2111844421834177,4
20210407,002269.SZ,2.198501279233384,5
20210407,300957.SZ,2.1396858493847257,6
20210407,300098.SZ,2.1314400548213532,7
20210407,600782.SH,2.089950662963053,8
20210407,002542.SZ,2.0848962044833605,9
20210407,000932.SZ,2.0806229831864793,10
20210408,002269.SZ,2.3568946617708098,1
20210408,000862.SZ,2.3165008796086566,2
20210408,003040.SZ,2.3072869169938044,3
20210408,300957.SZ,2.3072869169938044,4
20210408,000966.SZ,2.3064672838611684,5
20210408,601919.SH,2.2683234924855027,6
20210408,000761.SZ,2.2316172225154802,7
20210408,002162.SZ,2.217527312297713,8
20210408,000825.SZ,2.193784225549987,9
20210408,600282.SH,2.1416819618549154,10
20210409,002269.SZ,2.3682952205302246,1
20210409,688630.SH,2.356099897879681,2
20210409,300957.SZ,2.356099897879681,3
20210409,000825.SZ,2.3115521036054383,4
20210409,601898.SH,2.296727951242411,5
20210409,601919.SH,2.26107450315484,6
20210409,002172.SZ,2.2142353402059927,7
20210409,300098.SZ,2.1819476674007996,8
20210409,000966.SZ,2.119969186419697,9
20210409,300458.SZ,2.10322204804756,10
20210412,002269.SZ,2.39595141061363,1
20210412,300957.SZ,2.339468863627311,2
20210412,000825.SZ,2.3386283413230804,3
20210412,000761.SZ,2.298030888746307,4
20210412,000862.SZ,2.254412120466349,5
20210412,002348.SZ,2.252594396931313,6
20210412,002639.SZ,2.2307052357717323,7
20210412,000883.SZ,2.1521949375923644,8
20210412,002172.SZ,2.1336689111113474,9
20210412,000620.SZ,2.1303971747094126,10
20210413,000761.SZ,2.3530843709719638,1
20210413,000993.SZ,2.334029467535907,2
20210413,000966.SZ,2.3160415510468892,3
20210413,003041.SZ,2.2933122755687765,4
20210413,003043.SZ,2.2933122755687765,5
20210413,003042.SZ,2.2933122755687765,6
20210413,002348.SZ,2.261924147176601,7
20210413,002639.SZ,2.133054772318201,8
20210413,000793.SZ,2.094599670973523,9
20210413,601127.SH,2.076093049344992,10
20210414,000761.SZ,2.356738626373755,1
20210414,002177.SZ,2.3380544244540076,2
20210414,002162.SZ,2.3192096249435474,3
20210414,003043.SZ,2.2504335360643632,4
20210414,003041.SZ,2.2504335360643632,5
20210414,003042.SZ,2.2504335360643632,6
20210414,000793.SZ,2.239508346667294,7
20210414,002348.SZ,2.1357473160202995,8
20210414,002762.SZ,2.124174962474658,9
20210414,000966.SZ,2.108247206599458,10
20210415,003040.SZ,2.690952069327471,1
20210415,003041.SZ,2.4547086526669983,2
20210415,003043.SZ,2.4547086526669983,3
20210415,000793.SZ,2.3640144538155647,4
20210415,002162.SZ,2.3553685689143413,5
20210415,002177.SZ,2.3447643646271934,6
20210415,000980.SZ,2.216661088747357,7
20210415,002762.SZ,2.215476009966817,8
20210415,600710.SH,2.2122807281606436,9
20210415,002636.SZ,2.2001143319346204,10
20210416,003040.SZ,2.6405391411711294,1
20210416,003043.SZ,2.404690728289681,2
20210416,000793.SZ,2.3232035252843466,3
20210416,000761.SZ,2.317665516064246,4
20210416,002348.SZ,2.2245313526585933,5
20210416,000978.SZ,2.1748239703335424,6
20210416,002177.SZ,2.1614031105391125,7
20210416,002762.SZ,2.15856604446224,8
20210416,000825.SZ,2.1203371344346666,9
20210416,000980.SZ,2.06250919599468,10
20210419,002348.SZ,2.378295656821387,1
20210419,003043.SZ,2.28400805230731,2
20210419,601699.SH,2.2408710362090027,3
20210419,002177.SZ,2.1967907956003065,4
20210419,002152.SZ,1.9811169281132923,5
20210419,300098.SZ,1.9036868117114802,6
20210419,002222.SZ,1.8631942036366396,7
20210419,000928.SZ,1.8373764586031196,8
20210419,601666.SH,1.8214443424779578,9
20210419,000978.SZ,1.8175272642253841,10
20210420,003043.SZ,2.2919506316015377,1
20210420,601699.SH,2.236187432568753,2
20210420,000978.SZ,2.1622907274661385,3
20210420,002026.SZ,1.9857327375704863,4
20210420,002172.SZ,1.944684581981259,5
20210420,000009.SZ,1.9394268468084814,6
20210420,603919.SH,1.9146042657647793,7
20210420,300098.SZ,1.8975911293238146,8
20210420,002348.SZ,1.8973898058420477,9
20210420,300061.SZ,1.886502851322717,10
20210421,601699.SH,2.3350663456072738,1
20210421,003043.SZ,2.2645531915517303,2
20210421,300061.SZ,2.2492124183176982,3
20210421,000978.SZ,2.131466869185259,4
20210421,002570.SZ,2.1228538911215726,5
20210421,603919.SH,2.0835628315752754,6
20210421,000425.SZ,1.9866988438916169,7
20210421,000963.SZ,1.983495017860648,8
20210421,000516.SZ,1.9659418984099102,9
20210421,002172.SZ,1.9611427757197948,10
20210422,300061.SZ,2.394806226345201,1
20210422,601699.SH,2.3778494821669693,2
20210422,003043.SZ,2.249884493160319,3
20210422,601127.SH,2.203810945573649,4
20210422,000978.SZ,2.179184673902745,5
20210422,300465.SZ,2.1588961416371695,6
20210422,003040.SZ,2.0966061552255364,7
20210422,002383.SZ,2.0892089351485112,8
20210422,002284.SZ,2.066490480341733,9
20210422,002612.SZ,2.058949666960235,10
20210423,003043.SZ,2.5570846920167627,1
20210423,300061.SZ,2.3923027442283655,2
20210423,601699.SH,2.1571385459829817,3
20210423,002284.SZ,2.104864427208015,4
20210423,002786.SZ,2.0509301790942542,5
20210423,002383.SZ,2.050739618433671,6
20210423,000978.SZ,2.0349831987409375,7
20210423,601127.SH,2.030412463678829,8
20210423,600808.SH,1.9961287235754448,9
20210423,600582.SH,1.990677021163206,10
20210426,601699.SH,2.419717198413494,1
20210426,002762.SZ,2.328018718823602,2
20210426,601001.SH,2.2435207013965353,3
20210426,300061.SZ,2.1606265815617016,4
20210426,002786.SZ,2.152733698843263,5
20210426,002284.SZ,2.136343856585823,6
20210426,002630.SZ,2.101349530196928,7
20210426,002997.SZ,2.044517459039197,8
20210426,300142.SZ,2.0233163913805727,9
20210426,601898.SH,2.0114644477961403,10
20210427,601699.SH,2.4155432349683505,1
20210427,002762.SZ,2.382351282350361,2
20210427,601127.SH,2.372039193015295,3
20210427,605117.SH,2.3620064329026964,4
20210427,300061.SZ,2.348422510333361,5
20210427,601001.SH,2.277447685527004,6
20210427,000908.SZ,2.235916998230027,7
20210427,000615.SZ,2.2292009245882025,8
20210427,300086.SZ,2.17417283438899,9
20210427,002612.SZ,2.0514044290223836,10
20210428,002762.SZ,2.4015656037675726,1
20210428,601001.SH,2.4003397646836455,2
20210428,601699.SH,2.371027245060265,3
20210428,601127.SH,2.3632327249847966,4
20210428,000615.SZ,2.24521246827219,5
20210428,601666.SH,2.2407987971895076,6
20210428,300086.SZ,2.222798192990646,7
20210428,300350.SZ,2.207807429137094,8
20210428,300061.SZ,2.1844998739011685,9
20210428,000983.SZ,2.08472529106689,10
20210429,002762.SZ,2.4174427052226877,1
20210429,601699.SH,2.4174427052226877,2
20210429,688639.SH,2.38034963917591,3
20210429,601001.SH,2.3302784565870818,4
20210429,601666.SH,2.3270289551241965,5
20210429,000615.SZ,2.283509616542826,6
20210429,300350.SZ,2.2529283051556526,7
20210429,000718.SZ,2.2257594815180606,8
20210429,000908.SZ,2.2239874557663355,9
20210429,601127.SH,2.161099707441752,10
20210430,688639.SH,2.4004417992901996,1
20210430,601001.SH,2.3575329131170344,2
20210430,000718.SZ,2.277070882810349,3
20210430,000908.SZ,2.226778053911278,4
20210430,000650.SZ,2.1539342551606966,5
20210430,601666.SH,2.133846114911404,6
20210430,002581.SZ,2.1293621974949573,7
20210430,601127.SH,2.09713076322901,8
20210430,000928.SZ,2.0411010933045644,9
20210430,300350.SZ,2.0330490413439537,10
20210506,600499.SH,2.3628212944354123,1
20210506,000615.SZ,2.3269986303994097,2
20210506,000718.SZ,2.270323324193744,3
20210506,601001.SH,2.237976982667862,4
20210506,601567.SH,2.221193379808606,5
20210506,000908.SZ,2.209557831979702,6
20210506,601666.SH,2.2008175870056923,7
20210506,002581.SZ,2.1913994938309003,8
20210506,300300.SZ,2.183912604030971,9
20210506,000983.SZ,2.1609187213558756,10
20210507,601666.SH,2.4254672027619146,1
20210507,000983.SZ,2.4011130909007226,2
20210507,601001.SH,2.369077380367226,3
20210507,002154.SZ,2.3008707524877527,4
20210507,300061.SZ,2.2912082323355945,5
20210507,600546.SH,2.2734794745790716,6
20210507,002900.SZ,2.2723312971756835,7
20210507,601567.SH,2.2719656276435347,8
20210507,600499.SH,2.2516731716892364,9
20210507,002581.SZ,2.2490770684824457,10
20210510,601666.SH,2.400646830819234,1
20210510,600348.SH,2.262564359856138,2
20210510,002581.SZ,2.2607584971077324,3
20210510,601001.SH,2.243198970083274,4
20210510,600546.SH,2.241075811183741,5
20210510,601600.SH,2.218595822049647,6
20210510,600123.SH,2.2157812879311334,7
20210510,601918.SH,2.215503782813259,8
20210510,600338.SH,2.2108082350986082,9
20210510,601101.SH,2.1975366548290536,10
20210511,001202.SZ,2.4244529788979983,1
20210511,605117.SH,2.4244529788979983,2
20210511,000983.SZ,2.4175535249467326,3
20210511,002154.SZ,2.3905393786516456,4
20210511,002581.SZ,2.316699285442231,5
20210511,000615.SZ,2.290234017330938,6
20210511,300300.SZ,2.283401122581645,7
20210511,600123.SH,2.277417376333935,8
20210511,002172.SZ,2.272694282036184,9
20210511,601001.SH,2.266961793951841,10
20210512,002154.SZ,2.3939502836922046,1
20210512,000983.SZ,2.3939502836922046,2
20210512,001202.SZ,2.3788780013850856,3
20210512,601567.SH,2.3127809398640085,4
20210512,000683.SZ,2.2997423436471025,5
20210512,002172.SZ,2.2831923844260116,6
20210512,300272.SZ,2.278902117568576,7
20210512,600123.SH,2.2721315040262504,8
20210512,000655.SZ,2.2656170625067498,9
20210512,600338.SH,2.197103830914679,10
20210513,601567.SH,2.3646341225307688,1
20210513,000655.SZ,2.353187311575209,2
20210513,002154.SZ,2.352455110318715,3
20210513,300339.SZ,2.312494564717265,4
20210513,002581.SZ,2.2806293034763145,5
20210513,300272.SZ,2.2779227028110074,6
20210513,000683.SZ,2.261563792006748,7
20210513,605117.SH,2.244007019613389,8
20210513,002426.SZ,2.230198367720724,9
20210513,000615.SZ,2.2193637167672526,10
20210514,601567.SH,2.360909308777647,1
20210514,000158.SZ,2.3087800468336033,2
20210514,300339.SZ,2.2931999915254293,3
20210514,000718.SZ,2.2510876194875125,4
20210514,000655.SZ,2.2434618919071236,5
20210514,600906.SH,2.2038696680863175,6
20210514,002426.SZ,2.163262721229121,7
20210514,002581.SZ,2.146498523104268,8
20210514,002154.SZ,2.1257609875844485,9
20210514,000408.SZ,2.124977529347612,10
20210517,000655.SZ,2.324982632297545,1
20210517,000158.SZ,2.2906590868082906,2
20210517,001203.SZ,2.2589871688125847,3
20210517,600906.SH,2.2589871688125847,4
20210517,688639.SH,2.2585439738427215,5
20210517,300339.SZ,2.251049478071654,6
20210517,601567.SH,2.1965505673958323,7
20210517,000718.SZ,2.187124021673918,8
20210517,605117.SH,2.1809956025357122,9
20210517,300153.SZ,2.176036359382468,10
20210518,688639.SH,2.395017941211049,1
20210518,000158.SZ,2.2685977056260516,2
20210518,601567.SH,2.2635263182529646,3
20210518,000829.SZ,2.2371215538509004,4
20210518,300420.SZ,2.2193637984889185,5
20210518,600906.SH,2.213523447281032,6
20210518,001203.SZ,2.213523447281032,7
20210518,300339.SZ,2.197088970283241,8
20210518,300158.SZ,2.192676767279976,9
20210518,002426.SZ,2.1827033219062257,10
20210519,688639.SH,2.4261442558798243,1
20210519,605117.SH,2.3281086269784916,2
20210519,600906.SH,2.206366014256151,3
20210519,688097.SH,2.206366014256151,4
20210519,001203.SZ,2.206366014256151,5
20210519,300420.SZ,2.194514586239466,6
20210519,000408.SZ,2.1848248047678345,7
20210519,000718.SZ,2.1833134869537787,8
